Found 294 large rooms
Found 1710 rooms in total
AcrosstheCape.map.scen	total-time	0.000391	max-time-step	0.000391	time-20-moves	0.000391	total-len	975.437600	subopt	1.079663	valid
AcrosstheCape.map.scen	total-time	0.000476	max-time-step	0.000476	time-20-moves	0.000476	total-len	958.319200	subopt	1.060513	valid
AcrosstheCape.map.scen	total-time	0.000318	max-time-step	0.000318	time-20-moves	0.000318	total-len	943.183000	subopt	1.047942	valid
AcrosstheCape.map.scen	total-time	0.000233	max-time-step	0.000233	time-20-moves	0.000233	total-len	985.899000	subopt	1.093618	valid
AcrosstheCape.map.scen	total-time	0.000240	max-time-step	0.000240	time-20-moves	0.000240	total-len	957.970000	subopt	1.061864	valid
AcrosstheCape.map.scen	total-time	0.000215	max-time-step	0.000215	time-20-moves	0.000215	total-len	1020.703800	subopt	1.130914	valid
AcrosstheCape.map.scen	total-time	0.000183	max-time-step	0.000183	time-20-moves	0.000183	total-len	934.987800	subopt	1.036730	valid
AcrosstheCape.map.scen	total-time	0.000453	max-time-step	0.000453	time-20-moves	0.000453	total-len	990.289600	subopt	1.097209	valid
AcrosstheCape.map.scen	total-time	0.000284	max-time-step	0.000284	time-20-moves	0.000284	total-len	942.384200	subopt	1.043808	valid
AcrosstheCape.map.scen	total-time	0.000467	max-time-step	0.000467	time-20-moves	0.000467	total-len	981.733400	subopt	1.084877	valid
AcrosstheCape.map.scen	total-time	0.000464	max-time-step	0.000464	time-20-moves	0.000464	total-len	1014.863600	subopt	1.119109	valid
AcrosstheCape.map.scen	total-time	0.000299	max-time-step	0.000299	time-20-moves	0.000299	total-len	959.479000	subopt	1.060457	valid
AcrosstheCape.map.scen	total-time	0.000401	max-time-step	0.000401	time-20-moves	0.000401	total-len	1004.863600	subopt	1.108358	valid
AcrosstheCape.map.scen	total-time	0.000635	max-time-step	0.000635	time-20-moves	0.000635	total-len	1000.449400	subopt	1.104014	valid
AcrosstheCape.map.scen	total-time	0.000483	max-time-step	0.000483	time-20-moves	0.000483	total-len	1091.189000	subopt	1.202309	valid
AcrosstheCape.map.scen	total-time	0.000334	max-time-step	0.000334	time-20-moves	0.000334	total-len	981.135800	subopt	1.084934	valid
AcrosstheCape.map.scen	total-time	0.000440	max-time-step	0.000440	time-20-moves	0.000440	total-len	962.692000	subopt	1.062534	valid
AcrosstheCape.map.scen	total-time	0.000274	max-time-step	0.000274	time-20-moves	0.000274	total-len	946.082400	subopt	1.044488	valid
AcrosstheCape.map.scen	total-time	0.000274	max-time-step	0.000274	time-20-moves	0.000274	total-len	955.360600	subopt	1.052566	valid
AcrosstheCape.map.scen	total-time	0.000395	max-time-step	0.000395	time-20-moves	0.000395	total-len	947.875400	subopt	1.039818	valid
AcrosstheCape.map.scen	total-time	0.000348	max-time-step	0.000348	time-20-moves	0.000348	total-len	975.023400	subopt	1.069177	valid
AcrosstheCape.map.scen	total-time	0.000459	max-time-step	0.000459	time-20-moves	0.000459	total-len	990.674200	subopt	1.088061	valid
AcrosstheCape.map.scen	total-time	0.000447	max-time-step	0.000447	time-20-moves	0.000447	total-len	949.816200	subopt	1.043634	valid
AcrosstheCape.map.scen	total-time	0.000284	max-time-step	0.000284	time-20-moves	0.000284	total-len	998.763000	subopt	1.095530	valid
AcrosstheCape.map.scen	total-time	0.000307	max-time-step	0.000307	time-20-moves	0.000307	total-len	978.189000	subopt	1.073531	valid
AcrosstheCape.map.scen	total-time	0.000382	max-time-step	0.000382	time-20-moves	0.000382	total-len	949.289600	subopt	1.042940	valid
AcrosstheCape.map.scen	total-time	0.000225	max-time-step	0.000225	time-20-moves	0.000225	total-len	958.319200	subopt	1.051111	valid
AcrosstheCape.map.scen	total-time	0.000255	max-time-step	0.000255	time-20-moves	0.000255	total-len	957.141600	subopt	1.052415	valid
AcrosstheCape.map.scen	total-time	0.000462	max-time-step	0.000462	time-20-moves	0.000462	total-len	994.206800	subopt	1.090978	valid
AcrosstheCape.map.scen	total-time	0.000506	max-time-step	0.000506	time-20-moves	0.000506	total-len	951.816200	subopt	1.043376	valid
AcrosstheCape.map.scen	total-time	0.000263	max-time-step	0.000263	time-20-moves	0.000263	total-len	963.857600	subopt	1.055520	valid
AcrosstheCape.map.scen	total-time	0.000484	max-time-step	0.000484	time-20-moves	0.000484	total-len	990.822200	subopt	1.081883	valid
AcrosstheCape.map.scen	total-time	0.000262	max-time-step	0.000262	time-20-moves	0.000262	total-len	960.887200	subopt	1.050900	valid
AcrosstheCape.map.scen	total-time	0.000237	max-time-step	0.000237	time-20-moves	0.000237	total-len	965.686000	subopt	1.054339	valid
AcrosstheCape.map.scen	total-time	0.000514	max-time-step	0.000514	time-20-moves	0.000514	total-len	1024.550000	subopt	1.121086	valid
AcrosstheCape.map.scen	total-time	0.000205	max-time-step	0.000205	time-20-moves	0.000205	total-len	962.526200	subopt	1.050808	valid
AcrosstheCape.map.scen	total-time	0.000358	max-time-step	0.000358	time-20-moves	0.000358	total-len	964.768800	subopt	1.054884	valid
AcrosstheCape.map.scen	total-time	0.000339	max-time-step	0.000339	time-20-moves	0.000339	total-len	1011.289600	subopt	1.108204	valid
AcrosstheCape.map.scen	total-time	0.000287	max-time-step	0.000287	time-20-moves	0.000287	total-len	1005.473000	subopt	1.101223	valid
AcrosstheCape.map.scen	total-time	0.000229	max-time-step	0.000229	time-20-moves	0.000229	total-len	1049.058800	subopt	1.144236	valid
AcrosstheCape.map.scen	total-time	0.000852	max-time-step	0.000852	time-20-moves	0.000852	total-len	1022.200800	subopt	1.112621	valid
AcrosstheCape.map.scen	total-time	0.000297	max-time-step	0.000297	time-20-moves	0.000297	total-len	964.129800	subopt	1.049332	valid
AcrosstheCape.map.scen	total-time	0.000216	max-time-step	0.000216	time-20-moves	0.000216	total-len	995.041000	subopt	1.085764	valid
AcrosstheCape.map.scen	total-time	0.000312	max-time-step	0.000312	time-20-moves	0.000312	total-len	965.390200	subopt	1.053500	valid
AcrosstheCape.map.scen	total-time	0.000517	max-time-step	0.000517	time-20-moves	0.000517	total-len	976.177200	subopt	1.061617	valid
AcrosstheCape.map.scen	total-time	0.000235	max-time-step	0.000235	time-20-moves	0.000235	total-len	991.165400	subopt	1.080945	valid
AcrosstheCape.map.scen	total-time	0.000536	max-time-step	0.000536	time-20-moves	0.000536	total-len	966.662400	subopt	1.051135	valid
AcrosstheCape.map.scen	total-time	0.000187	max-time-step	0.000187	time-20-moves	0.000187	total-len	970.940400	subopt	1.055582	valid
AcrosstheCape.map.scen	total-time	0.000287	max-time-step	0.000287	time-20-moves	0.000287	total-len	998.591400	subopt	1.089556	valid
AcrosstheCape.map.scen	total-time	0.000300	max-time-step	0.000300	time-20-moves	0.000300	total-len	986.863600	subopt	1.069433	valid
AcrosstheCape.map.scen	total-time	0.000454	max-time-step	0.000454	time-20-moves	0.000454	total-len	1032.763000	subopt	1.121431	valid
AcrosstheCape.map.scen	total-time	0.000310	max-time-step	0.000310	time-20-moves	0.000310	total-len	1010.940400	subopt	1.094765	valid
AcrosstheCape.map.scen	total-time	0.000384	max-time-step	0.000384	time-20-moves	0.000384	total-len	1002.248200	subopt	1.088233	valid
AcrosstheCape.map.scen	total-time	0.000243	max-time-step	0.000243	time-20-moves	0.000243	total-len	1006.106200	subopt	1.091309	valid
AcrosstheCape.map.scen	total-time	0.000231	max-time-step	0.000231	time-20-moves	0.000231	total-len	964.449400	subopt	1.045983	valid
AcrosstheCape.map.scen	total-time	0.000206	max-time-step	0.000206	time-20-moves	0.000206	total-len	976.088400	subopt	1.059087	valid
AcrosstheCape.map.scen	total-time	0.000379	max-time-step	0.000379	time-20-moves	0.000379	total-len	987.248200	subopt	1.071960	valid
AcrosstheCape.map.scen	total-time	0.000380	max-time-step	0.000380	time-20-moves	0.000380	total-len	964.390200	subopt	1.046336	valid
AcrosstheCape.map.scen	total-time	0.000256	max-time-step	0.000256	time-20-moves	0.000256	total-len	1043.058800	subopt	1.130018	valid
AcrosstheCape.map.scen	total-time	0.000422	max-time-step	0.000422	time-20-moves	0.000422	total-len	1004.047000	subopt	1.082551	valid
AcrosstheCape.map.scen	total-time	0.000235	max-time-step	0.000235	time-20-moves	0.000235	total-len	974.461200	subopt	1.050203	valid
AcrosstheCape.map.scen	total-time	0.000229	max-time-step	0.000229	time-20-moves	0.000229	total-len	1060.058800	subopt	1.145718	valid
AcrosstheCape.map.scen	total-time	0.000457	max-time-step	0.000457	time-20-moves	0.000457	total-len	1006.260000	subopt	1.088409	valid
AcrosstheCape.map.scen	total-time	0.000352	max-time-step	0.000352	time-20-moves	0.000352	total-len	973.875400	subopt	1.051563	valid
AcrosstheCape.map.scen	total-time	0.000418	max-time-step	0.000418	time-20-moves	0.000418	total-len	1049.573600	subopt	1.131572	valid
AcrosstheCape.map.scen	total-time	0.000345	max-time-step	0.000345	time-20-moves	0.000345	total-len	959.337000	subopt	1.037782	valid
AcrosstheCape.map.scen	total-time	0.000184	max-time-step	0.000184	time-20-moves	0.000184	total-len	981.189000	subopt	1.060985	valid
AcrosstheCape.map.scen	total-time	0.000397	max-time-step	0.000397	time-20-moves	0.000397	total-len	1080.230400	subopt	1.165271	valid
AcrosstheCape.map.scen	total-time	0.000355	max-time-step	0.000355	time-20-moves	0.000355	total-len	991.301400	subopt	1.069776	valid
AcrosstheCape.map.scen	total-time	0.000246	max-time-step	0.000246	time-20-moves	0.000246	total-len	969.331000	subopt	1.040480	valid
AcrosstheCape.map.scen	total-time	0.000359	max-time-step	0.000359	time-20-moves	0.000359	total-len	1003.200800	subopt	1.079887	valid
AcrosstheCape.map.scen	total-time	0.000221	max-time-step	0.000221	time-20-moves	0.000221	total-len	1007.177200	subopt	1.085006	valid
AcrosstheCape.map.scen	total-time	0.000819	max-time-step	0.000819	time-20-moves	0.000819	total-len	1034.070600	subopt	1.111185	valid
AcrosstheCape.map.scen	total-time	0.000207	max-time-step	0.000207	time-20-moves	0.000207	total-len	963.118000	subopt	1.033935	valid
AcrosstheCape.map.scen	total-time	0.000374	max-time-step	0.000374	time-20-moves	0.000374	total-len	1000.745200	subopt	1.074760	valid
AcrosstheCape.map.scen	total-time	0.000237	max-time-step	0.000237	time-20-moves	0.000237	total-len	1010.106200	subopt	1.088446	valid
AcrosstheCape.map.scen	total-time	0.000391	max-time-step	0.000391	time-20-moves	0.000391	total-len	997.834000	subopt	1.074008	valid
AcrosstheCape.map.scen	total-time	0.000391	max-time-step	0.000391	time-20-moves	0.000391	total-len	989.674200	subopt	1.062918	valid
AcrosstheCape.map.scen	total-time	0.000334	max-time-step	0.000334	time-20-moves	0.000334	total-len	993.295600	subopt	1.068511	valid
AcrosstheCape.map.scen	total-time	0.000803	max-time-step	0.000803	time-20-moves	0.000803	total-len	1043.230400	subopt	1.118759	valid
AcrosstheCape.map.scen	total-time	0.000464	max-time-step	0.000464	time-20-moves	0.000464	total-len	985.331000	subopt	1.055937	valid
AcrosstheCape.map.scen	total-time	0.000305	max-time-step	0.000305	time-20-moves	0.000305	total-len	982.129800	subopt	1.051766	valid
AcrosstheCape.map.scen	total-time	0.000547	max-time-step	0.000547	time-20-moves	0.000547	total-len	1012.822200	subopt	1.082331	valid
AcrosstheCape.map.scen	total-time	0.000421	max-time-step	0.000421	time-20-moves	0.000421	total-len	981.307400	subopt	1.052654	valid
AcrosstheCape.map.scen	total-time	0.000318	max-time-step	0.000318	time-20-moves	0.000318	total-len	989.005600	subopt	1.059580	valid
AcrosstheCape.map.scen	total-time	0.000202	max-time-step	0.000202	time-20-moves	0.000202	total-len	967.342800	subopt	1.035236	valid
AcrosstheCape.map.scen	total-time	0.000379	max-time-step	0.000379	time-20-moves	0.000379	total-len	985.987800	subopt	1.054320	valid
AcrosstheCape.map.scen	total-time	0.000418	max-time-step	0.000418	time-20-moves	0.000418	total-len	1010.189000	subopt	1.079754	valid
AcrosstheCape.map.scen	total-time	0.000316	max-time-step	0.000316	time-20-moves	0.000316	total-len	980.899000	subopt	1.048222	valid
AcrosstheCape.map.scen	total-time	0.000282	max-time-step	0.000282	time-20-moves	0.000282	total-len	1018.088400	subopt	1.085187	valid
AcrosstheCape.map.scen	total-time	0.000226	max-time-step	0.000226	time-20-moves	0.000226	total-len	1019.124000	subopt	1.085327	valid
AcrosstheCape.map.scen	total-time	0.000346	max-time-step	0.000346	time-20-moves	0.000346	total-len	1016.230400	subopt	1.082155	valid
AcrosstheCape.map.scen	total-time	0.000272	max-time-step	0.000272	time-20-moves	0.000272	total-len	991.490800	subopt	1.056117	valid
AcrosstheCape.map.scen	total-time	0.000305	max-time-step	0.000305	time-20-moves	0.000305	total-len	1001.277800	subopt	1.068595	valid
AcrosstheCape.map.scen	total-time	0.000764	max-time-step	0.000764	time-20-moves	0.000764	total-len	1052.289600	subopt	1.124080	valid
AcrosstheCape.map.scen	total-time	0.000254	max-time-step	0.000254	time-20-moves	0.000254	total-len	973.774800	subopt	1.040064	valid
AcrosstheCape.map.scen	total-time	0.000340	max-time-step	0.000340	time-20-moves	0.000340	total-len	1008.692000	subopt	1.076739	valid
AcrosstheCape.map.scen	total-time	0.000417	max-time-step	0.000417	time-20-moves	0.000417	total-len	1057.674200	subopt	1.127600	valid
AcrosstheCape.map.scen	total-time	0.000231	max-time-step	0.000231	time-20-moves	0.000231	total-len	987.715600	subopt	1.055040	valid
AcrosstheCape.map.scen	total-time	0.000608	max-time-step	0.000608	time-20-moves	0.000608	total-len	1071.916800	subopt	1.135600	valid
AcrosstheCape.map.scen	total-time	0.000207	max-time-step	0.000207	time-20-moves	0.000207	total-len	991.526200	subopt	1.053212	valid
AcrosstheCape.map.scen	total-time	0.000858	max-time-step	0.000858	time-20-moves	0.000858	total-len	1083.916800	subopt	1.149465	valid
AcrosstheCape.map.scen	total-time	0.000475	max-time-step	0.000475	time-20-moves	0.000475	total-len	1037.129800	subopt	1.102853	valid
AcrosstheCape.map.scen	total-time	0.000287	max-time-step	0.000287	time-20-moves	0.000287	total-len	1006.372400	subopt	1.069104	valid
AcrosstheCape.map.scen	total-time	0.000354	max-time-step	0.000354	time-20-moves	0.000354	total-len	1025.987800	subopt	1.088600	valid
AcrosstheCape.map.scen	total-time	0.000336	max-time-step	0.000336	time-20-moves	0.000336	total-len	992.662400	subopt	1.053936	valid
AcrosstheCape.map.scen	total-time	0.000526	max-time-step	0.000526	time-20-moves	0.000526	total-len	1002.816200	subopt	1.062946	valid
AcrosstheCape.map.scen	total-time	0.000713	max-time-step	0.000713	time-20-moves	0.000713	total-len	986.478800	subopt	1.047777	valid
AcrosstheCape.map.scen	total-time	0.000716	max-time-step	0.000716	time-20-moves	0.000716	total-len	982.745200	subopt	1.045404	valid
AcrosstheCape.map.scen	total-time	0.000765	max-time-step	0.000765	time-20-moves	0.000765	total-len	985.520400	subopt	1.043927	valid
AcrosstheCape.map.scen	total-time	0.000403	max-time-step	0.000403	time-20-moves	0.000403	total-len	987.828000	subopt	1.045047	valid
AcrosstheCape.map.scen	total-time	0.000371	max-time-step	0.000371	time-20-moves	0.000371	total-len	1008.763000	subopt	1.067389	valid
AcrosstheCape.map.scen	total-time	0.000405	max-time-step	0.000405	time-20-moves	0.000405	total-len	1012.733400	subopt	1.071168	valid
AcrosstheCape.map.scen	total-time	0.000356	max-time-step	0.000356	time-20-moves	0.000356	total-len	1011.449400	subopt	1.067198	valid
AcrosstheCape.map.scen	total-time	0.000443	max-time-step	0.000443	time-20-moves	0.000443	total-len	993.881200	subopt	1.048838	valid
AcrosstheCape.map.scen	total-time	0.000357	max-time-step	0.000357	time-20-moves	0.000357	total-len	988.354600	subopt	1.045022	valid
AcrosstheCape.map.scen	total-time	0.000394	max-time-step	0.000394	time-20-moves	0.000394	total-len	1044.473000	subopt	1.103372	valid
AcrosstheCape.map.scen	total-time	0.000231	max-time-step	0.000231	time-20-moves	0.000231	total-len	988.603200	subopt	1.044632	valid
AcrosstheCape.map.scen	total-time	0.000273	max-time-step	0.000273	time-20-moves	0.000273	total-len	994.431600	subopt	1.048987	valid
AcrosstheCape.map.scen	total-time	0.000302	max-time-step	0.000302	time-20-moves	0.000302	total-len	997.425600	subopt	1.051692	valid
AcrosstheCape.map.scen	total-time	0.000423	max-time-step	0.000423	time-20-moves	0.000423	total-len	995.810200	subopt	1.047245	valid
AcrosstheCape.map.scen	total-time	0.000292	max-time-step	0.000292	time-20-moves	0.000292	total-len	995.650600	subopt	1.048991	valid
AcrosstheCape.map.scen	total-time	0.000383	max-time-step	0.000383	time-20-moves	0.000383	total-len	991.561800	subopt	1.042537	valid
AcrosstheCape.map.scen	total-time	0.000270	max-time-step	0.000270	time-20-moves	0.000270	total-len	1090.100200	subopt	1.146055	valid
AcrosstheCape.map.scen	total-time	0.000299	max-time-step	0.000299	time-20-moves	0.000299	total-len	994.615000	subopt	1.047212	valid
AcrosstheCape.map.scen	total-time	0.000490	max-time-step	0.000490	time-20-moves	0.000490	total-len	1057.331000	subopt	1.111438	valid
AcrosstheCape.map.scen	total-time	0.000440	max-time-step	0.000440	time-20-moves	0.000440	total-len	998.845800	subopt	1.050431	valid
AcrosstheCape.map.scen	total-time	0.000221	max-time-step	0.000221	time-20-moves	0.000221	total-len	997.514400	subopt	1.049004	valid
AcrosstheCape.map.scen	total-time	0.000463	max-time-step	0.000463	time-20-moves	0.000463	total-len	1037.887200	subopt	1.094314	valid
AcrosstheCape.map.scen	total-time	0.000307	max-time-step	0.000307	time-20-moves	0.000307	total-len	1006.739200	subopt	1.054145	valid
AcrosstheCape.map.scen	total-time	0.000453	max-time-step	0.000453	time-20-moves	0.000453	total-len	1043.295600	subopt	1.093274	valid
AcrosstheCape.map.scen	total-time	0.000405	max-time-step	0.000405	time-20-moves	0.000405	total-len	1019.792600	subopt	1.067266	valid
AcrosstheCape.map.scen	total-time	0.000368	max-time-step	0.000368	time-20-moves	0.000368	total-len	1023.958200	subopt	1.073120	valid
AcrosstheCape.map.scen	total-time	0.000427	max-time-step	0.000427	time-20-moves	0.000427	total-len	1027.118000	subopt	1.078639	valid
AcrosstheCape.map.scen	total-time	0.000257	max-time-step	0.000257	time-20-moves	0.000257	total-len	1002.934600	subopt	1.051459	valid
AcrosstheCape.map.scen	total-time	0.000265	max-time-step	0.000265	time-20-moves	0.000265	total-len	1019.668200	subopt	1.068796	valid
AcrosstheCape.map.scen	total-time	0.000336	max-time-step	0.000336	time-20-moves	0.000336	total-len	1051.502600	subopt	1.103636	valid
AcrosstheCape.map.scen	total-time	0.000351	max-time-step	0.000351	time-20-moves	0.000351	total-len	1018.573600	subopt	1.067126	valid
AcrosstheCape.map.scen	total-time	0.000350	max-time-step	0.000350	time-20-moves	0.000350	total-len	1003.674200	subopt	1.053313	valid
AcrosstheCape.map.scen	total-time	0.000383	max-time-step	0.000383	time-20-moves	0.000383	total-len	1044.650600	subopt	1.088859	valid
AcrosstheCape.map.scen	total-time	0.000379	max-time-step	0.000379	time-20-moves	0.000379	total-len	1014.248200	subopt	1.059167	valid
AcrosstheCape.map.scen	total-time	0.000267	max-time-step	0.000267	time-20-moves	0.000267	total-len	1008.999600	subopt	1.051977	valid
AcrosstheCape.map.scen	total-time	0.000347	max-time-step	0.000347	time-20-moves	0.000347	total-len	1005.751200	subopt	1.048474	valid
AcrosstheCape.map.scen	total-time	0.000871	max-time-step	0.000871	time-20-moves	0.000871	total-len	1084.798400	subopt	1.134299	valid
AcrosstheCape.map.scen	total-time	0.000429	max-time-step	0.000429	time-20-moves	0.000429	total-len	1009.402000	subopt	1.055084	valid
AcrosstheCape.map.scen	total-time	0.000294	max-time-step	0.000294	time-20-moves	0.000294	total-len	1044.585400	subopt	1.091617	valid
AcrosstheCape.map.scen	total-time	0.000461	max-time-step	0.000461	time-20-moves	0.000461	total-len	1033.757000	subopt	1.079723	valid
AcrosstheCape.map.scen	total-time	0.000381	max-time-step	0.000381	time-20-moves	0.000381	total-len	1071.828000	subopt	1.116593	valid
AcrosstheCape.map.scen	total-time	0.000238	max-time-step	0.000238	time-20-moves	0.000238	total-len	1023.828000	subopt	1.066943	valid
AcrosstheCape.map.scen	total-time	0.000240	max-time-step	0.000240	time-20-moves	0.000240	total-len	995.703800	subopt	1.036351	valid
AcrosstheCape.map.scen	total-time	0.000283	max-time-step	0.000283	time-20-moves	0.000283	total-len	1023.709600	subopt	1.064148	valid
AcrosstheCape.map.scen	total-time	0.000397	max-time-step	0.000397	time-20-moves	0.000397	total-len	1020.473000	subopt	1.060607	valid
AcrosstheCape.map.scen	total-time	0.000316	max-time-step	0.000316	time-20-moves	0.000316	total-len	1042.703800	subopt	1.083349	valid
AcrosstheCape.map.scen	total-time	0.000408	max-time-step	0.000408	time-20-moves	0.000408	total-len	1053.692000	subopt	1.093320	valid
AcrosstheCape.map.scen	total-time	0.000477	max-time-step	0.000477	time-20-moves	0.000477	total-len	1032.520400	subopt	1.073619	valid
AcrosstheCape.map.scen	total-time	0.000263	max-time-step	0.000263	time-20-moves	0.000263	total-len	1037.159400	subopt	1.077520	valid
AcrosstheCape.map.scen	total-time	0.000225	max-time-step	0.000225	time-20-moves	0.000225	total-len	1010.597200	subopt	1.050234	valid
AcrosstheCape.map.scen	total-time	0.000326	max-time-step	0.000326	time-20-moves	0.000326	total-len	1044.058800	subopt	1.084588	valid
AcrosstheCape.map.scen	total-time	0.000286	max-time-step	0.000286	time-20-moves	0.000286	total-len	995.017400	subopt	1.036377	valid
AcrosstheCape.map.scen	total-time	0.000255	max-time-step	0.000255	time-20-moves	0.000255	total-len	1031.242200	subopt	1.067325	valid
AcrosstheCape.map.scen	total-time	0.000252	max-time-step	0.000252	time-20-moves	0.000252	total-len	1031.940400	subopt	1.069212	valid
AcrosstheCape.map.scen	total-time	0.000294	max-time-step	0.000294	time-20-moves	0.000294	total-len	1031.017400	subopt	1.066263	valid
AcrosstheCape.map.scen	total-time	0.000376	max-time-step	0.000376	time-20-moves	0.000376	total-len	1026.023200	subopt	1.061903	valid
AcrosstheCape.map.scen	total-time	0.000299	max-time-step	0.000299	time-20-moves	0.000299	total-len	1005.573600	subopt	1.040440	valid
AcrosstheCape.map.scen	total-time	0.000237	max-time-step	0.000237	time-20-moves	0.000237	total-len	1004.248200	subopt	1.038802	valid
AcrosstheCape.map.scen	total-time	0.000441	max-time-step	0.000441	time-20-moves	0.000441	total-len	1051.644600	subopt	1.089470	valid
AcrosstheCape.map.scen	total-time	0.000454	max-time-step	0.000454	time-20-moves	0.000454	total-len	1006.230400	subopt	1.042306	valid
AcrosstheCape.map.scen	total-time	0.000350	max-time-step	0.000350	time-20-moves	0.000350	total-len	1039.058800	subopt	1.075408	valid
AcrosstheCape.map.scen	total-time	0.000236	max-time-step	0.000236	time-20-moves	0.000236	total-len	1021.224400	subopt	1.056528	valid
AcrosstheCape.map.scen	total-time	0.000244	max-time-step	0.000244	time-20-moves	0.000244	total-len	1017.260000	subopt	1.046636	valid
AcrosstheCape.map.scen	total-time	0.000313	max-time-step	0.000313	time-20-moves	0.000313	total-len	1056.786600	subopt	1.091245	valid
AcrosstheCape.map.scen	total-time	0.000369	max-time-step	0.000369	time-20-moves	0.000369	total-len	1024.248200	subopt	1.055034	valid
AcrosstheCape.map.scen	total-time	0.000409	max-time-step	0.000409	time-20-moves	0.000409	total-len	1011.159400	subopt	1.044072	valid
AcrosstheCape.map.scen	total-time	0.000319	max-time-step	0.000319	time-20-moves	0.000319	total-len	1032.230400	subopt	1.064449	valid
AcrosstheCape.map.scen	total-time	0.000396	max-time-step	0.000396	time-20-moves	0.000396	total-len	1017.200800	subopt	1.047467	valid
AcrosstheCape.map.scen	total-time	0.000275	max-time-step	0.000275	time-20-moves	0.000275	total-len	1016.987800	subopt	1.049821	valid
AcrosstheCape.map.scen	total-time	0.000431	max-time-step	0.000431	time-20-moves	0.000431	total-len	1017.301400	subopt	1.049425	valid
AcrosstheCape.map.scen	total-time	0.000262	max-time-step	0.000262	time-20-moves	0.000262	total-len	1049.774800	subopt	1.080030	valid
AcrosstheCape.map.scen	total-time	0.000305	max-time-step	0.000305	time-20-moves	0.000305	total-len	1021.052800	subopt	1.050806	valid
AcrosstheCape.map.scen	total-time	0.000784	max-time-step	0.000784	time-20-moves	0.000784	total-len	1099.987800	subopt	1.129875	valid
AcrosstheCape.map.scen	total-time	0.000427	max-time-step	0.000427	time-20-moves	0.000427	total-len	1064.307400	subopt	1.094937	valid
AcrosstheCape.map.scen	total-time	0.000459	max-time-step	0.000459	time-20-moves	0.000459	total-len	1048.118000	subopt	1.077499	valid
AcrosstheCape.map.scen	total-time	0.000819	max-time-step	0.000819	time-20-moves	0.000819	total-len	1115.147600	subopt	1.144891	valid
AcrosstheCape.map.scen	total-time	0.000530	max-time-step	0.000530	time-20-moves	0.000530	total-len	1070.147600	subopt	1.100435	valid
AcrosstheCape.map.scen	total-time	0.000345	max-time-step	0.000345	time-20-moves	0.000345	total-len	1019.100200	subopt	1.048114	valid
AcrosstheCape.map.scen	total-time	0.000295	max-time-step	0.000295	time-20-moves	0.000295	total-len	1009.751200	subopt	1.038582	valid
AcrosstheCape.map.scen	total-time	0.000324	max-time-step	0.000324	time-20-moves	0.000324	total-len	1065.727400	subopt	1.093161	valid
AcrosstheCape.map.scen	total-time	0.000511	max-time-step	0.000511	time-20-moves	0.000511	total-len	1070.342800	subopt	1.097317	valid
AcrosstheCape.map.scen	total-time	0.000410	max-time-step	0.000410	time-20-moves	0.000410	total-len	1116.899000	subopt	1.146931	valid
AcrosstheCape.map.scen	total-time	0.000334	max-time-step	0.000334	time-20-moves	0.000334	total-len	1024.916800	subopt	1.047524	valid
AcrosstheCape.map.scen	total-time	0.000261	max-time-step	0.000261	time-20-moves	0.000261	total-len	1026.514400	subopt	1.049023	valid
AcrosstheCape.map.scen	total-time	0.000283	max-time-step	0.000283	time-20-moves	0.000283	total-len	1036.958200	subopt	1.062284	valid
AcrosstheCape.map.scen	total-time	0.000378	max-time-step	0.000378	time-20-moves	0.000378	total-len	1021.727400	subopt	1.043506	valid
AcrosstheCape.map.scen	total-time	0.000294	max-time-step	0.000294	time-20-moves	0.000294	total-len	1025.094200	subopt	1.049596	valid
AcrosstheCape.map.scen	total-time	0.000911	max-time-step	0.000911	time-20-moves	0.000911	total-len	1112.455200	subopt	1.137509	valid
AcrosstheCape.map.scen	total-time	0.000256	max-time-step	0.000256	time-20-moves	0.000256	total-len	1025.934600	subopt	1.050248	valid
AcrosstheCape.map.scen	total-time	0.000258	max-time-step	0.000258	time-20-moves	0.000258	total-len	1015.301400	subopt	1.040188	valid
AcrosstheCape.map.scen	total-time	0.000496	max-time-step	0.000496	time-20-moves	0.000496	total-len	1100.922600	subopt	1.125505	valid
AcrosstheCape.map.scen	total-time	0.000402	max-time-step	0.000402	time-20-moves	0.000402	total-len	1049.129800	subopt	1.071260	valid
AcrosstheCape.map.scen	total-time	0.000292	max-time-step	0.000292	time-20-moves	0.000292	total-len	1029.413800	subopt	1.047565	valid
AcrosstheCape.map.scen	total-time	0.000396	max-time-step	0.000396	time-20-moves	0.000396	total-len	1038.555800	subopt	1.059489	valid
AcrosstheCape.map.scen	total-time	0.000434	max-time-step	0.000434	time-20-moves	0.000434	total-len	1074.993800	subopt	1.096790	valid
AcrosstheCape.map.scen	total-time	0.000344	max-time-step	0.000344	time-20-moves	0.000344	total-len	1063.993800	subopt	1.082690	valid
AcrosstheCape.map.scen	total-time	0.000555	max-time-step	0.000555	time-20-moves	0.000555	total-len	1080.686000	subopt	1.101871	valid
AcrosstheCape.map.scen	total-time	0.000771	max-time-step	0.000771	time-20-moves	0.000771	total-len	1091.946400	subopt	1.110872	valid
AcrosstheCape.map.scen	total-time	0.000272	max-time-step	0.000272	time-20-moves	0.000272	total-len	1035.467000	subopt	1.055249	valid
